Time,End_time,Duration_s,Flow_Lmin,Litros_totales
1551435407,1551438717,3310,4.442068965517241,10.176
1551440826,1551441839,1013,3.36,1.306
1551465957,1551470314,4357,1.8013333333333332,27.371
1551475985,1551476162,177,1.1365714285714286,2.313
1551510248,1551511717,1469,3.465445544554455,14.958
1551515412,1551516736,1324,3.1910769230769227,3.71
1551525990,1551528526,2536,2.243157894736842,16.09
1551550748,1551550758,10,0.3675,0.055
1551602074,1551602079,5,1.68,0.168
1551606539,1551608151,1612,1.5490909090909089,0.646
1551643854,1551644992,1138,1.8136842105263158,18.553
1551682964,1551683130,166,2.605714285714286,1.546
1551768995,1551769005,10,1.9636363636363636,0.36
1551771397,1551771419,22,3.212727272727273,1.241
1551775586,1551777055,1469,2.4266666666666663,5.073
1551781790,1551782354,564,2.605531914893617,10.177
1551787448,1551788103,655,1.3957142857142857,8.383
1551888593,1551888610,17,1.236,0.231
1551900095,1551900390,295,1.9733333333333332,8.481
1552235085,1552236674,1589,1.7704477611940297,5.535
1552243624,1552243659,35,3.54,2.138
1552249905,1552249919,14,1.429090909090909,0.27
1552287028,1552287641,613,2.4734328358208955,2.941
1552305192,1552308346,3154,2.3020312499999998,15.309
1552421271,1552422476,1205,1.6688888888888886,9.624
1552460646,1552461146,500,1.6707692307692308,3.196
1552515276,1552515280,4,0.585,0.041
1552545965,1552546063,98,2.52,0.7
1552583872,1552584263,391,1.5313043478260868,4.229
1552634692,1552635360,668,2.0906666666666665,5.141
1552648344,1552648347,3,0.86,0.067
1552651013,1552652024,1011,1.6983333333333335,8.403
1552679695,1552679698,3,1.065,0.071
1552684808,1552685096,288,3.0376470588235294,7.338
1552719412,1552719461,49,0.708,0.149
1552724866,1552724893,27,1.111764705882353,0.373
1552728042,1552729279,1237,1.7427272727272727,10.028
1552736959,1552736964,5,6.3,0.63
1552738848,1552738850,2,1.18,0.059
1552752662,1552754463,1801,2.752027972027972,27.627
1552757357,1552757902,545,2.2725,7.145
1552807032,1552807974,942,2.2729787234042553,25.635
1552811949,1552812266,317,0.5549999999999999,0.665
1552951941,1552952115,174,2.907857142857143,7.662
1552977169,1552977947,778,1.3023529411764707,18.76
1553026560,1553026869,309,1.166938775510204,2.285
1553066527,1553066558,31,3.29,1.763
1553069944,1553069945,1,2.07,0.069
1553072459,1553072469,10,3.212727272727273,0.589
1553076012,1553076715,703,2.425,4.616
1553080513,1553082812,2299,2.1678602620087335,18.886
1553089855,1553090401,546,1.2811764705882351,6.452
1553093080,1553093224,144,2.13,2.822
1553149596,1553149727,131,3.684545454545454,2.888
1553199752,1553200261,509,2.259230769230769,1.748
1553238160,1553238487,327,3.964390243902439,8.311
1553241578,1553241583,5,2.4099999999999997,0.241
1553243704,1553243706,2,1.72,0.086
1553249013,1553249021,8,1.1500000000000001,0.121
1553251502,1553251506,4,2.592,0.216
1553253327,1553254835,1508,1.0545454545454545,1.374
1553256813,1553259123,2310,2.2078124999999997,4.115
1553268082,1553268269,187,3.3163636363636364,4.641
1553270909,1553271123,214,1.9899999999999998,5.623
1553276625,1553277705,1080,1.8556097560975608,1.804
1553323306,1553325835,2529,1.152,20.624
1553328041,1553329309,1268,2.4019354838709677,19.467
1553333035,1553333041,6,0.7628571428571428,0.089
1553341709,1553342000,291,1.3378124999999998,6.24
1553344549,1553345671,1122,3.415151515151515,14.231
1553371823,1553372949,1126,1.7482758620689653,5.541
1553411081,1553411137,56,1.781111111111111,1.687
1553420717,1553429384,8667,2.7265841584158417,61.823
1553433336,1553433671,335,0.6599999999999999,6.702
1553437811,1553440624,2813,2.110961538461538,17.162
1553443072,1553443767,695,1.6291304347826085,11.619
1553446168,1553450908,4740,1.836044776119403,40.762
1553497077,1553498487,1410,2.17125,10.98
1553544724,1553544747,23,1.3609090909090908,0.55
1553581798,1553582521,723,1.4674999999999998,4.262
1553584351,1553584447,96,0.8785714285714286,0.679
1553598696,1553600306,1610,2.4033707865168537,22.087
1553615242,1553617954,2712,3.0117391304347825,25.286
1553627095,1553627216,121,2.659310344827586,4.208
1553669248,1553669624,376,2.828,1.487
1553756483,1553756493,10,0.7919999999999999,0.078
1553761552,1553764764,3212,2.7377142857142855,48.64
1553773127,1553773158,31,0.9171428571428571,0.207
1553777234,1553777247,13,2.644615384615385,0.62
1553786777,1553786792,15,1.9599999999999997,0.429
1553808669,1553808674,5,1.3399999999999999,0.073
1553811934,1553812149,215,1.599622641509434,4.143
1553841889,1553843622,1733,1.3311111111111111,0.632
1553893307,1553893319,12,0.7,0.084
1553898912,1553898920,8,1.3885714285714286,0.166
1553927390,1553927407,17,1.248,0.34
1553938304,1553940231,1927,1.2705882352941176,0.476
1553942080,1553942090,10,1.95,0.365
1553944059,1553944465,406,0.12,0.814
1554043540,1554044299,759,0.7975,11.812
1554099001,1554099983,982,1.6736842105263157,0.53
1554111053,1554112666,1613,1.9365714285714286,7.369
1554155549,1554156773,1224,1.886315789473684,3.149
1554183905,1554184652,747,1.0035,2.559
1554186759,1554186775,16,2.4975,0.396
1554232933,1554233534,601,2.2928571428571427,8.377
1554325174,1554325178,4,2.04,0.17
1554354011,1554354350,339,1.7745454545454544,9.791
1554625904,1554625924,20,1.0999999999999999,0.091
1554809452,1554811866,2414,2.1685714285714286,24.749
1554821564,1554821569,5,1.8299999999999998,0.183
1554835073,1554835790,717,1.6889999999999998,6.992
1554838850,1554839351,501,1.4684210526315788,0.514
1554847279,1554847487,208,2.34,4.985
1554875951,1554876207,256,1.7733333333333334,11.787
1554879864,1554879868,4,0.825,0.057
1554964133,1554964138,5,2.7399999999999998,0.274
1555014276,1555014278,2,1.2799999999999998,0.064
1555050980,1555050986,6,1.9899999999999998,0.203
1555063424,1555063432,8,0.43999999999999995,0.034
1555085519,1555085528,9,4.962,0.827
1555088692,1555088702,10,2.01,0.344
1555139646,1555139677,31,2.922,1.561
1555175108,1555175629,521,2.2578571428571426,13.553
1555180500,1555180926,426,0.765,3.858
1555183148,1555183934,786,1.9189090909090907,2.358
1555186486,1555186488,2,1.0,0.05
1555259811,1555259818,7,4.885714285714285,0.666
1555306566,1555310171,3605,1.4535,9.652
1555363105,1555363375,270,1.577142857142857,6.875
1555394439,1555395085,646,2.8066666666666666,6.371
1555424449,1555424454,5,2.6999999999999997,0.27
1555429302,1555429327,25,0.54,0.356
1555439218,1555442841,3623,2.02875,4.046
1555479730,1555481320,1590,1.590566037735849,10.626
1555570241,1555571193,952,1.1099999999999999,0.185
1555679678,1555679708,30,0.9085714285714285,0.202
1555683661,1555683666,5,0.888,0.076
1555688418,1555690106,1688,3.169208633093525,8.312
1555718299,1555718303,4,1.884,0.157
1555746694,1555746731,37,2.1758823529411764,1.317
1555759685,1555759713,28,2.4063157894736844,0.825
1555762618,1555762622,4,0.948,0.079
1555876772,1555876777,5,2.79,0.279
1555911620,1555911628,8,2.0025,0.291
1555921144,1555921167,23,3.321428571428571,0.795
1555931056,1555931558,502,1.185,0.265
1555961644,1555961736,92,1.5247058823529411,0.606
1555966409,1555966494,85,1.703076923076923,0.546
1555968510,1555968515,5,1.64,0.164
1555975192,1555975195,3,2.565,0.171
1556002146,1556002795,649,1.8599999999999999,12.622
1556010092,1556010308,216,2.7423529411764704,13.179
1556024110,1556026894,2784,2.06123595505618,28.988
1556029407,1556029671,264,2.8533333333333335,12.525
1556032463,1556032467,4,0.6599999999999999,0.037
1556047335,1556049815,2480,3.0790163934426227,22.452
1556127663,1556127663,1,0.8999999999999999,0.015
1556184101,1556184118,17,1.7299999999999998,0.197
1556226895,1556226931,36,2.4975,1.11
1556257476,1556257864,388,2.4,15.238
1556266906,1556271882,4976,2.4232191780821917,30.25
1556281252,1556281346,94,5.236551724137931,8.077
1556320264,1556320276,12,1.2,0.098
1556331446,1556333435,1989,2.2009999999999996,3.697
1556353416,1556353754,338,3.4689795918367343,9.117
1556393688,1556393791,103,2.177142857142857,3.455
1556404473,1556404475,2,1.06,0.053
1556432804,1556432806,2,5.1,0.255
1556449926,1556450231,305,2.1070588235294117,3.751
1556490223,1556490238,15,0.96,0.122
1556516562,1556518598,2036,1.59375,9.797
1556647394,1556648888,1494,2.3811111111111107,19.86
1556698376,1556699959,1583,1.9810526315789474,6.389
1556776261,1556777198,937,1.7458536585365854,7.991
1556780355,1556780416,61,2.7359999999999998,1.636
1556822331,1556830036,7705,2.0418677042801554,38.784
1556863216,1556864734,1518,0.7297959183673469,7.225
1556868299,1556868302,3,1.02,0.071
1556908559,1556913093,4534,2.6141721854304634,25.201
1556948759,1556948766,7,1.3114285714285714,0.186
1556974098,1556975357,1259,4.1456,8.91
1556998268,1556999925,1657,2.47695652173913,3.33
1557033060,1557033065,5,1.43,0.143
1557164167,1557164257,90,3.7885714285714287,4.928
1557166670,1557174298,7628,2.381123595505618,101.613
1557177663,1557181323,3660,2.398874296435272,67.963
1557292463,1557292676,213,2.170181818181818,6.521
1557354854,1557354864,10,2.061818181818182,0.378
1557378949,1557380328,1379,1.3753846153846154,0.298
1557422590,1557425229,2639,2.210625,16.941
1557433947,1557433956,9,0.678,0.113
1557439251,1557439298,47,0.6675,0.18
1557467759,1557468637,878,1.5015384615384615,1.43
1557763013,1557763015,2,2.96,0.148
1557771364,1557771366,2,0.74,0.037
1557775765,1557777735,1970,2.127640449438202,5.016
1557812823,1557812838,15,1.5085714285714285,0.241
1557861404,1557861416,12,0.33428571428571424,0.051
1557899093,1557899284,191,1.8074999999999999,1.269
1557903196,1557903236,40,2.3857894736842105,1.635
1557954030,1557954167,137,2.2965217391304344,3.546
1557959660,1557959803,143,3.0472058823529413,7.317
1557985824,1557986003,179,1.99875,5.611
1558096788,1558096807,19,1.02,0.288
1558116063,1558117200,1137,3.175609756097561,2.31
1558159001,1558164914,5913,1.5717857142857143,4.4
1558170379,1558170382,3,1.125,0.075
1558209697,1558209762,65,1.1257142857142857,0.958
1558253266,1558253735,469,1.92,3.841
1558256277,1558256331,54,1.9949999999999999,0.536
1558262164,1558262289,125,1.9349999999999998,2.368
1558268228,1558268579,351,3.9687567567567563,17.173
1558270879,1558270895,16,1.4475,0.211
1558273830,1558273837,7,1.8119999999999998,0.175
1558281767,1558281769,2,1.3399999999999999,0.067
1558288738,1558289413,675,3.017142857142857,1.216
1558300443,1558300512,69,2.544,2.637
1558338449,1558339055,606,2.3246511627906976,9.445
1558342209,1558344230,2021,2.5983673469387756,11.907
1558351272,1558351847,575,3.1879646017699117,8.792
1558362548,1558362655,107,2.5214285714285714,4.258
1558369752,1558369758,6,2.7257142857142855,0.318
1558371635,1558372047,412,3.2668085106382976,18.44
1558381257,1558382421,1164,1.686,2.274
1558417769,1558418271,502,1.7425,8.609
1558421177,1558421238,61,1.6414285714285715,1.521
1558457112,1558457116,4,0.96,0.066
1558466783,1558470539,3756,2.53046511627907,29.235
1558503922,1558504297,375,0.787741935483871,2.199
1558590662,1558590858,196,2.1083720930232555,4.296
1558594248,1558595790,1542,3.5083870967741935,7.231
1558599495,1558599504,9,2.66,0.437
1558676570,1558677031,461,2.293090909090909,7.117
1558767413,1558767952,539,2.055228426395939,15.33
1558770451,1558772230,1779,2.9071698113207547,3.008
1558787155,1558790243,3088,1.3878260869565218,11.632
1558792310,1558792318,8,2.0828571428571427,0.247
1558794142,1558794310,168,0.6839999999999999,0.403
1558979541,1558980457,916,1.2017142857142857,2.895
1558986478,1558986484,6,1.2799999999999998,0.165
1558988549,1558988679,130,1.5239999999999998,1.149
1558994218,1558994218,1,0.78,0.013
1559020000,1559020471,471,1.6297959183673467,6.55
1559146322,1559146681,359,2.7818181818181817,10.913
1559198642,1559201301,2659,2.155,11.669
1559203747,1559208025,4278,1.1860869565217391,13.212
1559212164,1559214163,1999,2.786896551724138,13.741
1559372500,1559374069,1569,2.0217391304347827,0.961
1559375912,1559376875,963,4.249787234042553,3.548
1559382342,1559387958,5616,2.334915254237288,71.698
1559390643,1559396989,6346,2.601935483870968,84.493
1559401314,1559401334,20,1.1676923076923076,0.338
1559406788,1559406791,3,2.025,0.135
1559412890,1559412915,25,3.5942857142857143,1.34
1559423290,1559423308,18,1.81,0.414
1559460126,1559462105,1979,2.1683168316831685,5.535
1559512441,1559512805,364,0.8563636363636363,0.865
1559540897,1559540912,15,0.828,0.171
1559544357,1559544377,20,4.717894736842105,1.586
1559590554,1559592246,1692,3.104,27.608
1559631798,1559632611,813,2.556774193548387,8.997
1559637113,1559637185,72,1.2785714285714285,1.176
1559647120,1559647133,13,5.710909090909091,1.116
1559651307,1559654095,2788,3.0469035532994924,22.441
1559670610,1559670660,50,0.6719999999999999,0.761
1559686910,1559687173,263,2.493103448275862,6.259
1559715211,1559715441,230,1.7854945054945055,4.23
1559720852,1559722462,1610,2.136875,4.493
1559728360,1559728925,565,1.9514999999999998,9.914
1559731824,1559731836,12,0.6,0.066
1559799792,1559799800,8,2.5124999999999997,0.386
1559803785,1559804138,353,1.5857142857142856,3.159
1559842366,1559842395,29,3.155,1.339
1559863143,1559864307,1164,1.3628571428571428,0.537
1559890751,1559892153,1402,1.7447244094488188,15.318
1559898062,1559898831,769,3.3009677419354837,8.901
1559907747,1559908947,1200,2.0725,1.203
1559911631,1559912233,602,2.571578947368421,12.926
1559916324,1559916983,659,3.098,21.946
1559921161,1559922187,1026,2.731764705882353,0.828
1559976883,1559977059,176,1.7109677419354838,3.066
1559980698,1559980706,8,2.7525,0.414
1559987556,1559987564,8,0.57,0.063
1559989906,1559989908,2,0.56,0.028
1560007684,1560008870,1186,2.2512765957446805,6.4
1560013321,1560013418,97,2.3804347826086953,3.858
1560017594,1560018095,501,2.682857142857143,1.45
1560022108,1560022124,16,0.576,0.081
1560059863,1560059906,43,3.88578947368421,2.641
1560062571,1560062735,164,2.576697247706422,5.853
1560068857,1560069616,759,2.5662745098039212,7.206
1560077300,1560077887,587,2.2411764705882353,1.434
1560117987,1560118052,65,0.9709090909090909,0.308
1560146309,1560147923,1614,2.7352941176470584,29.083
1560164659,1560166121,1462,2.0244943820224717,13.349
1560169270,1560169733,463,0.6599999999999999,0.022
1560181868,1560182947,1079,1.0439999999999998,0.744
1560187911,1560187931,20,1.08375,0.333
1560192333,1560197757,5424,2.1747169811320752,54.359
1560200082,1560204576,4494,2.6842105263157894,61.36
1560230249,1560232236,1987,2.4817699115044247,34.549
1560241633,1560241643,10,0.15999999999999998,0.024
1560288039,1560288048,9,1.98,0.237
1560289985,1560291126,1141,2.72625,3.093
1560317723,1560318835,1112,2.4871875,9.325
1560322042,1560322692,650,3.021818181818182,24.176
1560338029,1560338047,18,2.7333333333333334,0.824
1560351165,1560351169,4,0.816,0.068
1560372222,1560372224,2,1.26,0.06
1560404832,1560405147,315,1.44,5.576
1560447926,1560447930,4,1.46,0.077
1560451649,1560453113,1464,3.2610810810810813,5.711
1560462240,1560463486,1246,1.9524999999999997,16.967
1560467032,1560469770,2738,2.6593478260869565,26.402
1560491027,1560491825,798,1.2813084112149533,4.054
1560516291,1560516304,13,4.03,0.839
1560582543,1560583179,636,1.98,2.55
1560590537,1560590543,6,0.72,0.064
1560595717,1560595918,201,0.8266666666666667,0.983
1560614284,1560614291,7,1.425,0.103
1560616117,1560616165,48,2.8223076923076924,1.942
1560670158,1560670164,6,2.4099999999999997,0.295
1560674587,1560674901,314,2.393059701492537,12.62
1560684411,1560685634,1223,2.797659574468085,4.64
1560694118,1560695531,1413,1.2807692307692307,2.558
1560697392,1560697417,25,4.0008,1.736
1560750505,1560751132,627,2.2161290322580647,26.409
1560802692,1560806140,3448,2.201941747572816,32.672
1560836203,1560836217,14,1.7228571428571429,0.225
1560839538,1560839662,124,1.14,2.59
1560847779,1560847804,25,4.52,1.962
1560888538,1560888623,85,1.7989655172413792,2.089
1560920957,1560921703,746,1.9965217391304346,15.854
1560925349,1560925407,58,3.451111111111111,3.394
1560929932,1560929939,7,0.39,0.034
1560939209,1560939836,627,2.228823529411765,18.664
1560943962,1560945687,1725,2.5397999999999996,25.266
1560979709,1560979717,8,1.14,0.134
1561006823,1561006981,158,1.4336842105263157,1.883
1561097685,1561100191,2506,2.8404545454545453,4.78
1561102564,1561102624,60,2.281052631578947,2.319
1561106974,1561107359,385,2.0835,3.495
1561117284,1561117309,25,3.1157142857142857,0.753
1561119360,1561120356,996,1.7680575539568346,11.842
1561128931,1561130037,1106,1.22,0.937
1561133589,1561133599,10,0.615,0.055
1561139062,1561139072,10,4.309090909090909,0.79
1561145322,1561145376,54,3.353076923076923,3.08
1561185016,1561185025,9,1.1925,0.163
1561205330,1561205334,4,2.235,0.151
1561207578,1561208259,681,2.972054794520548,3.851
1561218745,1561220551,1806,1.9766666666666666,6.951
1561266035,1561266386,351,2.99625,6.799
1561356255,1561356859,604,1.461176470588235,7.665
1561359369,1561359431,62,0.45749999999999996,0.171
1561400295,1561400346,51,0.6950000000000001,0.593
1561421478,1561421490,12,0.845,0.184
1561440052,1561440352,300,1.9418181818181819,2.53
1561479375,1561479969,594,1.6254545454545453,0.324
1561482491,1561482522,31,1.77375,0.561
1561501218,1561501373,155,1.6126315789473684,3.111
1561530193,1561531001,808,2.022413793103448,2.376
1561535984,1561536015,31,1.14,0.537
1561537940,1561539153,1213,0.6066666666666666,0.103
1561545413,1561545950,537,3.3341176470588234,30.321
1561547929,1561550545,2616,2.345,44.982
1561552819,1561552827,8,0.645,0.062
1561614121,1561614130,9,2.36,0.356
1561617817,1561617836,19,4.611999999999999,1.246
1561794371,1561794395,24,2.5513043478260866,1.027
1561797110,1561798301,1191,1.776867469879518,28.205
1561804773,1561804774,1,1.5899999999999999,0.053
1561808958,1561809644,686,0.9913043478260869,6.47
1561826486,1561826536,50,1.36,0.666
1561880233,1561881103,870,3.2270526315789474,11.784
1561883408,1561883544,136,2.526,2.515
1561890433,1561890487,54,1.0363636363636364,0.746
1561904886,1561904890,4,2.928,0.244
1562092140,1562093389,1249,2.795106382978723,5.522
1562095744,1562095757,13,1.3854545454545453,0.26
1562098802,1562098805,3,0.75,0.05
1562132999,1562133002,3,2.31,0.154
1562135360,1562137275,1915,1.7482191780821916,2.561
1562150765,1562152267,1502,1.8198648648648648,14.606
1562160667,1562160680,13,1.1099999999999999,0.16
1562162888,1562162894,6,3.28,0.393
1562165882,1562165891,9,0.8999999999999999,0.085
1562169516,1562170427,911,2.803076923076923,17.324
1562183271,1562183284,13,2.8449999999999998,0.629
1562217802,1562217811,9,0.9299999999999999,0.074
1562219615,1562221355,1740,1.5085714285714285,0.401
1562261231,1562262541,1310,2.2577142857142856,2.542
1562268534,1562268580,46,3.259285714285714,1.941
1562306655,1562306867,212,1.58625,8.908
1562396447,1562396609,162,1.51,2.928
1562400319,1562400321,2,1.2799999999999998,0.064
1562406871,1562407033,162,1.5174193548387096,2.243
1562424975,1562424977,2,0.84,0.042
1562427844,1562427892,48,1.9107692307692308,1.694
1562433296,1562434318,1022,2.0,0.54
1562436554,1562436571,17,1.6411764705882352,0.471
1562439419,1562443026,3607,2.280621761658031,14.0
1562486301,1562487673,1372,1.835,0.375
1562496202,1562499035,2833,1.7331818181818182,7.397
1562501342,1562504164,2822,2.515384615384615,8.408
1562516799,1562518315,1516,2.0438095238095237,19.354
1562520146,1562522478,2332,1.6032558139534883,24.962
1562565679,1562566775,1096,2.6114285714285717,15.016
1562603598,1562603688,90,2.7675,6.255
1562654072,1562654085,13,1.656,0.156
1562661906,1562661918,12,1.825,0.407
1562673353,1562673371,18,2.09,0.432
1562735270,1562735441,171,1.46,4.743
1562762932,1562766661,3729,3.675145631067961,8.984
1562769233,1562772101,2868,2.190828729281768,55.485
1562773975,1562775157,1182,2.387837837837838,6.622
1562783369,1562784289,920,1.6075862068965516,3.242
1562786370,1562792365,5995,3.2148051948051948,26.641
1562795454,1562795776,322,1.8059016393442622,7.063
1562801170,1562805303,4133,3.1278916827853,62.831
1562828157,1562828303,146,1.1212499999999999,2.207
1562874523,1562874940,417,1.3282758620689654,7.569
1562914785,1562914797,12,1.6849999999999998,0.339
1562927756,1562927758,2,0.78,0.039
1562950013,1562950020,7,5.43,0.724
1562953978,1562955134,1156,2.6557894736842105,21.895
1563004640,1563004663,23,2.28,0.3
1563014758,1563014934,176,1.223076923076923,1.237
1563099060,1563099236,176,1.4466666666666665,0.85
1563102206,1563104068,1862,1.827391304347826,5.391
1563109582,1563115455,5873,2.311319648093842,60.237
1563133010,1563134121,1111,2.3194082840236687,9.8
1563146673,1563147764,1091,3.8105454545454545,40.125
1563175373,1563175403,30,1.3679999999999999,0.272
1563269993,1563269999,6,0.84,0.054
1563275498,1563277045,1547,1.872923076923077,7.459
1563281078,1563281798,720,1.6427027027027026,1.29
1563300249,1563300255,6,2.2199999999999998,0.259
1563343415,1563344071,656,1.9166666666666665,0.869
1563347305,1563347310,5,0.12,0.012
1563428830,1563429838,1008,1.8793548387096775,2.861
1563433987,1563434852,865,1.182,5.736
1563439371,1563441988,2617,1.237741935483871,3.922
1563443907,1563444707,800,2.05,6.953
1563448190,1563448201,11,2.4709090909090907,0.504
1563474613,1563474623,10,1.0574999999999999,0.147
1563564475,1563569826,5351,1.7831178707224333,30.959
1563603211,1563603239,28,1.6694117647058824,0.661
1563621336,1563621404,68,1.2742857142857142,2.332
1563639111,1563639576,465,1.806315789473684,3.873
1563722452,1563722455,3,0.72,0.028
1563728798,1563728888,90,0.9141176470588235,1.304
